,name,lat,lon
7662,Mullica Hill ShopRite,39.7242475,-75.2186972
7663,Shoprite,40.8521419,-74.0044007
7664,Trader Joe's,40.3105934,-74.6610884
7665,Shoprite,40.4613745,-74.3930497
7666,Shoprite - North Brunswick,40.4337617,-74.4896951
7667,Acme,40.4449486,-74.4244315
7668,Super Stop & Shop #0809,40.5119022,-74.4858508
7669,Stop and Shop - East Brunswick,40.4319903,-74.3909924
7670,Shoprite - North Brunswick,40.4337747,-74.489408
7671,Patel Brothers Cash & Carry,40.4640145,-74.5036295
7672,Subzi Mandi,40.4634819,-74.5045013
7673,Village Market,40.7452734,-74.4310495
7674,Kings,40.6523785,-74.3217517
7675,Pathmark,40.522889,-74.2965461
7676,H Mart,40.8611338,-73.9705767
7677,Acme,40.8561501,-73.9650654
7678,A&P,40.3112766,-74.0676006
7679,ACME,40.7049398,-74.404369
7680,H Mart,40.8456747,-73.9796046
7681,Trader Joe's,40.8196239,-73.9774841
7682,Kings,40.6201305,-74.7639366
7683,CAFASSO'S FAIRWAY MARKET,40.8393675,-73.981311
7684,Family Dollar,40.7727605,-74.2067721
7685,Acme,40.8889883,-74.480281
7686,Pathmark,40.8514772,-73.9867957
7687,H-Mart,40.8558006,-74.0327774
7688,Shoprite,40.8624398,-74.0342631
7689,Shop-Rite,40.6801533,-75.1434485
7690,Walmart Supercenter,40.4618789,-74.4663188
7691,Supremo,40.5074364,-74.2668052
7692,Costa's Supermarket,39.9629628,-75.0580037
7693,Target,39.4513908,-74.6344251
7694,Shop Rite,39.9138825,-74.1528183
7695,Shop-Rite,41.0127354,-74.0414174
7696,Delicious Orchards,40.2831017,-74.1735003
7697,Acme,41.0289702,-74.1282924
7698,Whole Earth Center,40.3544729,-74.6448768
7699,Walmart Super Center,39.8437085,-75.0916101
7700,Shoprite of Byram,40.9345322,-74.71879
7701,Shoprite,39.8046218,-75.1704693
7702,Stop and Shop,40.6855402,-74.4360134
7703,Kings,40.6687706,-74.4789222
7704,Stop & Shop,41.0025457,-74.3610685
7705,Jack's Super Foodtown of Wayne,40.9341817,-74.2679695
7706,Stop&Shop,40.3013051,-74.7822129
7707,Stop and Shop,40.9786235,-74.0846669
7708,Fairway Fresh Market,40.8850279,-74.209756
7709,Kings,40.7223952,-74.3344398
7710,Avalon Supermarket,39.0969092,-74.7223663
7711,Acme,40.7106029,-74.1018059
7712,ACME,41.0430764,-74.07131
7713,Stop & Shop,40.9681143,-74.2828423
7714,Kings,40.7313122,-74.276894
7715,Heritages Dairy Store,39.758269,-75.355813
7716,Shoprite,39.7416595,-74.9951067
7717,Melo Food Market,39.9487592,-75.0631543
7718,ShopRite,40.9543731,-74.2207536
7719,Corrado's,40.9662367,-74.244898
7720,ShopRite of the Greater Morristown Area,40.8138673,-74.4688691
7721,Food World,41.0029708,-74.3289759
7722,Carlo Russo's Wine and Spirits,40.9971578,-74.1103028
7723,Thriftway,39.9007124,-75.0623181
7724,Trader Joe's,40.8365511,-74.1513987
7725,Giant Farmers Market,41.0239315,-74.2413213
7726,H-Mart,40.9156887,-74.0716441
7727,Whole Foods Market,40.9139871,-74.0572866
7728,Acme,40.7739356,-74.0200921
7729,ShopRite,40.8818741,-74.212129
7730,Deterding's Family Market,39.8200836,-74.9802093
7731,Whole Foods Market,40.3753754,-74.0875091
7732,ShopRite,40.8794007,-74.0848862
7733,Stop & Shop,40.4255492,-74.1976204
7734,El Apache Food,40.4381156,-74.1998836
7735,Whole Foods Market,40.753635,-74.4057684
7736,Stop and Shop,40.3803778,-74.5067865
7737,ShopRite,40.8624238,-74.1403049
7738,The Grand,40.8432697,-74.0009983
7739,Shoprite,40.9253173,-74.3094672
7740,Acme,41.2037584,-74.6002558
7741,Shoprite,40.2797738,-74.528928
7742,Shoprite,40.8482514,-74.296673
7743,Express Supermarket,40.6762601,-74.2928239
7744,Hong Kong Supermarket,40.4598242,-74.4046573
7745,Asian Food Market,40.5535807,-74.4379832
7746,Price Rite,39.9084621,-75.0995038
7747,Save a Lot,39.90975,-75.0972939
7748,Best Market,40.4106499,-74.1459864
7749,ShopRite,40.4192518,-74.183955
7750,Super Foodtown,40.4244113,-74.1022874
7751,Aldi,40.4171464,-74.180925
7752,Lidl,40.4183021,-74.1765068
7753,Aldi,40.4203057,-74.1802879
7754,Dearborn Farms,40.4139234,-74.1588303
7755,Harmony Natural Foods,40.4050571,-74.1261197
7756,Shoprite,40.4017321,-74.1202916
7757,Super Stop & Shop,40.3899087,-74.1003523
7758,Acme,40.782049,-74.0067047
7759,Whole Foods Market,40.631426,-74.3040758
7760,BJ's Wholesale,40.4405539,-74.5068361
7761,Costco,40.6940671,-74.2876704
7762,ACME,39.9554936,-75.00377
7763,Food Bazaar Supermarket,40.2107308,-74.7545592
7764,Asian Food,40.71948,-74.0962871
7765,Aldi,39.4624441,-75.2092321
7766,Shoprite,39.4851573,-75.0493043
7767,Asian Food Markets,39.9098582,-74.995998
7768,ShopRite,39.9291789,-75.0427278
7769,Shoprite,40.766504,-74.2186497
7770,Garden Farm Market,40.4381064,-74.5089145
7771,Puchu's Grocery & Deli,40.7121249,-74.0614035
7772,Marrazzo's Thriftway,40.2670583,-74.8057073
7773,Acme Market,40.1220428,-74.0483738
7774,Vidalia y Quisqueya Deli & Grocery,40.7418967,-74.0474859
7775,Shoprite,39.9658196,-74.205355
7776,Shoprite,39.8505471,-74.1849619
7777,SuperFresh,40.4954873,-74.4471108
7778,Shoprite,40.4674393,-74.3129816
7779,Gaiss Market,39.0275428,-74.9334297
7780,Stop & Shop,40.9818855,-74.0262416
7781,Shoprite,40.9806275,-74.0066059
7782,Shoprite,40.8217975,-74.1581191
7783,Super Market,40.4836311,-74.44871
7784,iLayda Marketplace,40.8294663,-73.9857817
7785,Food Depot Supermarket,40.7481786,-74.1872782
7786,Save-A-Lot,39.4031739,-75.0381303
7787,Kings Food Markets,40.7517055,-74.0251939
7788,A&J Seabra's Supermarket,40.7283549,-74.161109
7789,Albazar,40.8156374,-74.2201688
7790,Kings,40.7897207,-74.3930243
7791,Shoprite,40.896281,-73.9757313
7792,Shoprite Rochelle Park,40.915181,-74.0805254
7793,Trader Joe's,40.7534963,-74.029985
7794,Jitan's Market,40.9660917,-74.2855158
7795,Bautista's Grocery,38.9883409,-74.8149854
7796,Whole Foods,40.7401408,-74.1701743
7797,Pennington Quality Market,40.3267724,-74.7978154
7798,Shoprite,40.2993677,-74.6825892
7799,Corrado's,40.8881739,-74.1517687
7800,Asian Food Markets,40.3278856,-74.576993
7801,Central Farmers Market,40.6971841,-74.4053493
7802,Aqui Market,40.685371,-74.0986896
7803,H Mart,39.9081241,-74.9771346
7804,Walmart Supercenter,39.662379,-74.961398
7805,Walmart,40.6284856,-74.9213196
7806,Save-A-Lot,39.3624934,-74.4309155
7807,Whole Foods Market,40.7396784,-74.0426823
7808,Morton Williams,40.729639,-74.0322691
7809,Trader Joe's,40.3167912,-74.060919
7810,C-Store,40.7582577,-74.4279236
7811,Tenafly Gourmet Farm,40.9265397,-73.9637754
7812,Stop & Shop,40.9269937,-73.965055
7813,Big Apple Bag Co,40.9254704,-74.275669
7814,Middle Eastern Grocery and Deli,40.9255702,-74.2679929
7815,CTown,40.7519258,-74.045088
7816,Giant Farmer's Market,41.0095152,-74.121462
7817,The New Village Supermarket,39.9232903,-75.1082676
7818,Whole Foods Market,40.9706602,-73.9562831
7819,Compare Foods,39.9525969,-75.0803832
7820,Phil-Am Raritan,40.5673362,-74.6338489
7821,Lasorpresa,40.7626011,-74.0409903
7822,Alexa Mini Market,40.7634856,-74.0350664
7823,BJ’s Wholesale Club,40.5174671,-74.3669818
7824,ShopRite,39.8182297,-75.0376419
7825,Weavers Farm Market,39.5286129,-75.1001658
7826,The Fresh Market,40.6471968,-74.6393916
7827,Aspen Marketplace,40.7397029,-74.0303972
7828,Basic Foods,40.7390552,-74.0306179
7829,Paramus Food Center,40.9630277,-74.0924812
7830,Fairway Market,40.9667587,-74.0752243
7831,Trader Joe's,40.7895019,-74.3912254
7832,Paramus Food Center,40.9214799,-74.0680881
7833,Bonterra Market,39.3924433,-74.5610357
7834,Aldi,40.7734792,-74.0369214
7835,C Town,40.7297382,-74.0660076
7836,Giant Farmers Market,40.8883371,-74.0399488
7837,ShopRite,40.7804971,-74.6946542
7838,Acme,40.3391696,-74.0404441
7839,Farmer's Market,40.8611683,-74.7537628
7840,Uncle Giuseppe's Marketplace,41.0629819,-74.1234059
7841,Walmart Supercenter,40.234176,-74.714854
7842,Stew Leonard's,40.9546737,-74.0682322
7843,ShopRite,40.0614752,-74.1439165
7844,Hanmi,40.8462465,-73.9988245
7845,Good Morning Mart,40.8502518,-73.9959359
7846,Bravo,40.718222,-74.0840048
7847,Citi Grocer,40.6628834,-74.2057234
7848,San Jose Store and Cantina,31.8314433,-107.6345878
7849,Smith's,35.1328497,-106.4967522
7850,Albertsons,35.1539857,-106.4990615
7851,Smith's,35.1467061,-106.5276726
7852,Smith's,36.4039526,-105.574694
7853,Albertsons,35.2427287,-106.6699472
7854,Albertsons,35.2539175,-106.6503575
7855,Albertsons,35.1153708,-106.5137777
7856,Toucan,32.286955,-106.7469359
7857,Albertsons,32.2981551,-106.7702069
7858,Whole Foods Market,35.1026345,-106.6050568
7859,Bullock's Supermarket,33.1282973,-107.2583413
7860,Albertson's,32.3336574,-106.7831755
7861,Albertson's,32.7273101,-103.1433253
7862,Smith's,35.8260469,-106.2106759
7863,Pro's Ranch Market,32.3007936,-106.7727254
7864,Chama Valley Supermarket,36.8817965,-106.5854026
7865,Smith's Food and Drug,35.0760752,-106.6217179
7866,Safeway 0683,36.7294984,-108.2169374
7867,Walmart Supercenter,36.0153914,-106.0672022
7868,Eldorado Supermart,35.5388708,-105.8909503
7869,Albertson's,36.392991,-105.5823615
7870,La Montanita Co-op,35.1179085,-106.6751075
7871,Pro's Supermarket,35.0870645,-106.687517
7872,Smiths,35.2051193,-106.6773935
7873,Sprouts Farmers Market,35.0867639,-106.5877568
7874,Smith's,35.1293532,-106.5672765
7875,Talin Market World Food Fare,35.075406,-106.567976
7876,Albertsons,35.1601369,-106.5607845
7877,Smith's,35.0955907,-106.6030805
7878,Dollar General,35.5750603,-105.6759042
7879,Trader Joe's,35.1022139,-106.5654592
7880,Sam's Club,35.1386279,-106.6135074
7881,Bombay Spice,35.0760666,-106.5742199
7882,Sprouts,35.1315733,-106.5150964
7883,Smiths,35.2397264,-106.654946
7884,Triangle Grocery,35.1244236,-106.3699661
7885,Cost Plus World Market,35.1104923,-106.6073595
7886,Lowe's Fiesta Foods,32.327561,-106.7823412
7887,Lowe's,32.9004711,-105.9545237
7888,Kmart,32.9312032,-105.9647157
7889,Der Markt Food Store,36.7092445,-105.4088616
7890,Whole Foods Market,35.146446,-106.555954
7891,Smith's,35.061671,-106.189798
7892,Walgreens,35.0785335,-106.5869595
7893,Leroy's Grocery,36.0100402,-104.7018495
7894,Albertsons,35.6409002,-106.0134608
7895,Walmart Neighborhood Market,35.1094328,-106.517665
7896,Shop-n-Save,35.5295021,-108.7260997
7897,Dollar General,35.085489,-106.513868
7898,Walmart Neighborhood Market,35.104694,-106.592207
7899,Walmart Supercenter,35.1069346,-106.5491736
7900,Smith's,35.0881441,-106.5792603
7901,ALCO,35.1728524,-103.7367446
7902,Trader Joe's,35.1752083,-106.5428004
7903,Walmart Supercenter,33.1526603,-107.2496979
7904,Trader Joe's,35.6730721,-105.9531647
7905,Ez Mezquite Market,35.0750177,-106.5786967
7906,Kirtland Air Force Base Commissary,35.0596321,-106.561033
7907,Dollar General,32.3930616,-106.7178873
7908,Dollar General,33.3935611,-104.5484035
7909,Lawrence Brothers IGA,33.3936074,-104.535413
7910,Farmers Country Market,33.3935605,-104.5140065
7911,Walgreen's,35.1087359,-106.6598312
7912,Espanola Farmers Market,36.0053705,-106.0796381
7913,Walmart Neighborhood Market,35.180523,-106.6898364
7914,Natural Grocers,35.183428,-106.6662484
7915,Smith's,35.1759263,-106.5577352
7916,Silver Street Market,35.0824774,-106.6498619
7917,Lowe's,36.3925376,-105.2870349
7918,Moses Kountry Health Foods,35.1649172,-106.6367032
7919,Family Dollar,34.9439671,-104.6779975
7920,999 Seafood Supermarket,35.0595792,-106.58244
7921,Albertsons,35.6457778,-105.9549466
7922,Sprouts Farmers Market,35.6926612,-105.9492913
7923,Albertsons,35.6939657,-105.9512814
7924,Food Mart,34.9427381,-104.6862896
7925,Jake's General Merchandise,33.7131469,-108.757553
7926,Walmart Supercenter,33.324294,-105.614426
7927,Walmart Neighborhood Market,32.3281376,-106.7217345
7928,Walmart Neighborhood Market,35.103046,-106.727972
7929,Walmart Supercenter,35.070864,-106.188075
7930,Walmart Supercenter,35.242941,-106.699666
7931,Walmart Supercenter,35.3200531,-106.5719999
7932,Walmart Neighborhood Market,35.239523,-106.658132
7933,Walmart Supercenter,34.198144,-103.31911
7934,Walmart Supercenter,35.204341,-106.656674
7935,Walmart Supercenter,35.619645,-105.227492
7936,Albertsons,34.8043416,-106.7037392
7937,Stadium Super Market,35.07019,-106.6448399
7938,Pojoaque Supermarket,35.8830282,-106.0108994
7939,Pine Hill Market,34.8899772,-108.4187539
7940,Candy Kitchen Store,34.9146886,-108.4857887
7941,Natural Grocers,35.1302212,-106.5492999
7942,Monro Muffler,44.6828745,-74.9865431
7943,Price Chopper,44.5983061,-75.1495687
7944,Price Chopper,44.3410616,-75.4549137
7945,Al Smith's Superette,44.7972819,-74.9834046
7946,Surefine,42.7881814,-77.5051985
7947,Fort Drum Commissary,44.0449455,-75.8079694
7948,Eden Shurfine Food Mart,42.6659863,-78.8862477
7949,Yong Fa,40.743429,-73.8253477
7950,Tops,42.7672293,-78.6318094
7951,Hannaford,41.4526358,-74.056359
7952,Price Chopper,41.4544113,-74.0599983
7953,Shoprite,41.4575055,-74.0571315
7954,Shoprite,41.4292952,-74.4235357
7955,Dash's Market,42.9478503,-78.8426688
7956,Aron's Kissena Farms,40.7284202,-73.8141144
7957,Keyfood,40.7333081,-73.8045119
7958,Grand Union,41.9554207,-75.2824804
7959,Whole Foods Market,40.7347925,-73.9913589
7960,Hannaford,42.4279483,-73.6903208
7961,C-Town,40.7141037,-73.9441156
7962,Budwey's,43.0377876,-78.8614021
7963,Save-a-Lot,42.9587374,-78.8789928
7964,Pathmark,41.0918944,-74.0017657
7965,DeCicco Family Market,41.140529,-73.9889447
7966,Price Chopper,42.7864448,-73.6727143
7967,Market 32,44.6954568,-73.4925186
7968,Shop 'n Save,42.4669648,-73.8139474
7969,ShopRite,41.1921806,-73.8793923
7970,Stop & Shop,40.8832391,-73.1039454
7971,Meat Farm,40.9235433,-73.0429747
7972,Stop but also Shop,41.4307192,-74.1621442
7973,IGA,42.1788775,-73.525827
7974,Price Chopper,42.3496436,-73.6052041
7975,Price Chopper,44.6857576,-74.9889353
7976,Fine Fare,40.8555109,-73.9294503
7977,Westside Market,40.7317446,-73.9885326
7978,DeCicco Marketplace,41.2692029,-73.6082973
7979,Great American,42.3146014,-74.432049
7980,The Big M,43.0368078,-76.4397563
7981,King Kullen,40.7350359,-73.6734952
7982,King Kullen,40.7428033,-73.6634852
7983,Garden City Food,40.7439861,-73.6590541
7984,Stop and Shop,40.7413564,-73.6985296
7985,ShopRite,40.7579778,-73.6901873
7986,Stop and Shop,40.7447512,-73.619379
7987,Big M,42.9684179,-77.1407193
7988,Gates Big M,43.1754051,-77.7313284
7989,Save A Lot Food Store,42.7381894,-73.6765108
7990,Whole Foods Market,40.7156112,-74.0117376
7991,Super Stop & Shop,40.8808369,-73.8249882
7992,Wilson Farms,42.9184739,-78.8772101
7993,Globe Market,42.9178485,-78.8774729
7994,Patel Brothers,40.7588655,-73.5124016
7995,Freshtown Supermarket,41.8586441,-73.5519358
7996,East Hill P&C Foods,42.4377361,-76.4642215
7997,King Kullen,40.893331,-73.3408413
7998,Stop and Shop,40.8923578,-73.3375368
7999,Hannaford,42.7175864,-73.8122649
8000,Whole Foods Market,40.7683962,-73.9826745
8001,The Food Emporium,40.7617166,-73.9862921
8002,Fairway Market,40.780745,-73.9817611
8003,Tops,42.930654,-78.6942533
8004,Waldbaums,40.7333567,-73.1761887
8005,Trader Joe's,40.7785184,-73.9822822
8006,Sainato's Market,42.6533265,-73.7865347
8007,Cardona's Market,42.6420704,-73.7787991
8008,Hannaford,43.1041984,-73.5150359
8009,King Kullen,40.7817524,-72.8627698
8010,Waldbaum's,40.8025706,-72.8103062
8011,Hannaford,42.6282438,-73.8108221
8012,Adams Fairacre Farms,41.5026917,-74.0685976
8013,Jubilee,42.46248,-78.112729
8014,ShopRite,41.5396393,-73.8978617
8015,FoodTown,40.9600642,-73.8851511
8016,Harrington's,42.345014,-78.117195
8017,PriceRite,42.9101012,-78.7740213
8018,Shop N Save,42.9065016,-73.5843726
8019,Hawthorne Valley Farm Store,42.2712829,-73.5938931
8020,Claverack Food Mart,42.221953,-73.7342853
8021,Oliveri Christmas Tree Farm,43.110032,-77.9562618
8022,Trader Joe's Queens,40.7111513,-73.8581219
8023,A & P Market,41.4198758,-73.5782809
8024,Fresh Market,42.7356279,-73.7635513
8025,Hannaford Market,42.6796352,-73.7920759
8026,Walmart Supercenter,44.6921796,-73.4867137
8027,Sam's Club,44.6922101,-73.4851688
8028,Costco,40.8591151,-73.1302452
8029,Ideal Food Basket,40.6761936,-73.963651
8030,D'Agostino,40.7371928,-74.0066439
8031,TOPS Markets,42.866251,-78.7888738
8032,Best Market,40.6418172,-73.6586019
8033,Peas & Pickles,40.7025998,-73.9892786
8034,Tops Market,43.0707291,-77.4384567
8035,Hannaford,42.7830247,-73.943452
8036,Hannaford,42.6486995,-73.9241268
8037,Walbaum's,40.6222344,-73.6420544
8038,Waldbaums,40.622234,-73.6420538
8039,Mayfair Shopping Center,40.8443176,-73.2725757
8040,Red Bird Market,43.1010287,-77.4422461
8041,Big Kmart,43.972129,-75.9546971
8042,Sam's Club,43.9763601,-75.9625517
8043,Target,43.9697926,-75.9622704
8044,BJ's Wholesale Club,44.9456378,-74.8437601
8045,Price Chopper,42.9099477,-73.6855283
8046,Aldi,42.7860415,-73.9124571
8047,Morton Williams,40.7688846,-73.9852324
8048,Tops Markets,42.858356,-78.8303111
8049,Galway Market,43.0187055,-74.0318772
8050,Jewish Supermarket,40.7092309,-73.9641926
8051,Save-A-Lot Food Stores,42.6397958,-73.7870558
8052,Modern Market,42.7137486,-76.4212219
8053,Hannaford's Supermarket and Pharmacy,44.2973077,-73.9992701
8054,Green Ivy,40.6767721,-73.9837784
8055,Price Chopper,43.016224,-74.3589904
8056,Wegmans Latta Road Store,43.2509385,-77.6994589
8057,Tops,43.1508929,-77.6511612
8058,Family Dollar,43.1508772,-77.6518639
8059,Hannaford,42.8584369,-73.7834287
8060,Gabriel's Supermarket,42.7800714,-73.9567945
8061,Price Chopper,44.9794308,-73.4433136
8062,Aldi,42.8610567,-73.7651563
8063,Byron's IGA,43.0979217,-73.5818841
8064,Price Chopper,43.4262845,-73.7138076
8065,Green Grocer,42.8394221,-73.7427048
8066,Associated Supermarket,40.6762745,-73.9807388
8067,Tops Friendly Market,43.0328078,-78.6991249
8068,Aldi,43.0216433,-78.6977446
8069,Walmart Supercenter,44.040509,-75.844512
8070,Giant Food Mart,42.2211415,-78.2771988
8071,Tops,43.1415418,-78.6939463
8072,Dash's,43.0011753,-78.7413864
8073,Tops,43.2216889,-78.6752963
8074,Dollar Tree,43.1339335,-77.4981062
8075,Best Yet Market,40.8061088,-73.9543658
8076,Super Stop & Shop #0511,40.8162308,-73.4723114
8077,King Kullen,40.7260748,-73.278087
8078,Gristedes Supermarket,40.7814879,-73.9538705
8079,Super Stop and Shop,40.8379689,-73.7012593
8080,Pathmark,40.658308,-73.9259383
8081,IGA,40.6802301,-73.4551704
8082,FoodTown,40.7490347,-73.8897711
8083,Tops Market # 369,43.0739682,-76.1187447
8084,Save A Lot,42.8977895,-78.4986897
8085,Tops,42.8938517,-78.5101052
8086,Met Foods,40.7451888,-73.9198546
8087,Ried's Food Barn,42.0740895,-78.4288649
8088,Shop Rite,41.1124606,-74.1058209
8089,Mrs Greens Supermarket,41.0092724,-73.8092721
8090,Family Grand Union,42.3626714,-73.8337266
8091,Associated,40.7416632,-73.9206147
8092,Big M,42.9003484,-75.6509113
8093,Western Beef Supermarket,40.6806351,-73.7616063
8094,BJ's Wholesale Club,43.0240103,-77.443049
8095,Target,43.0339316,-77.4477911
8096,KMart,43.0297633,-77.4377379
8097,Hannaford,42.9345055,-73.8130373
8098,SkyView Center,40.757356,-73.8350887
8099,Morton Williams Supermarkets,40.8076672,-73.9645332
8100,Whole Foods Market,40.7941324,-73.9668837
8101,Gristedes,40.794681,-73.9723307
8102,The Health Nuts,40.7964686,-73.9708267
8103,Westside Market,40.7958418,-73.9712857
8104,Fine Fare,40.7138971,-73.9806102
8105,Shop Rite,42.6771914,-73.7846447
8106,Zeytuna,40.7086497,-74.0074489
8107,Price Chopper,42.7333111,-73.8542063
8108,Sav-a-Lot,44.6853865,-74.9844878
8109,Aldi,42.948976,-78.8288996
8110,Price Chopper,43.3965253,-73.2630853
8111,Green-Ville Garden,40.6933285,-73.9715093
8112,Bravo,40.6934091,-73.9735312
8113,Beach 14th Supermarket,40.5979112,-73.7480013
8114,Deirdre Maeve's Market,40.5613765,-73.9124494
8115,Gristedes,40.6976879,-73.992653
8116,Guercio & Sons,42.9207792,-78.8904671
8117,Flatbush Food Co-Op,40.6412419,-73.9647402
8118,Key Food,40.6416185,-73.9631258
8119,Tops Market #358,43.0403768,-76.2733791
8120,H Mart,40.8038988,-73.9665618
8121,C‑Town Supermarkets,40.765035,-73.9131508
8122,Bravo Supermarket,40.6416644,-74.0178055
8123,Trade Fair Supermarket,40.760458,-73.9069734
8124,Foodtown,40.7152916,-73.9594219
8125,New Golden Sparkling,40.7381551,-73.8774926
8126,Price Chopper Limited,43.0828698,-73.7874189
8127,Mr. Pina,40.7092084,-73.9588854
8128,Pixley's Supermarket,43.0131586,-78.5039126
